ID_c;Age;Gender;Location;Frequency of Purchases
2182;22;Male;Hawaii;Bi-Weekly
2183;42;Male;New Mexico;Bi-Weekly
2184;30;Male;Kansas;Monthly
2185;38;Male;Nevada;Every 3 Months
2186;40;Male;North Carolina;Every 3 Months
2187;55;Male;New Mexico;Every 3 Months
2188;37;Male;Idaho;Annually
2189;41;Male;California;Weekly
2190;38;Male;Wisconsin;Bi-Weekly
2191;42;Male;Alaska;Annually
2192;26;Male;Pennsylvania;Bi-Weekly
2193;41;Male;Virginia;Monthly
2194;27;Male;California;Monthly
2195;61;Male;Kentucky;Quarterly
2196;58;Male;New York;Monthly
2197;25;Male;Vermont;Weekly
2198;33;Male;Pennsylvania;Monthly
2199;57;Male;New York;Monthly
2200;39;Male;North Carolina;Monthly
2201;60;Male;Wyoming;Every 3 Months
2202;39;Male;Ohio;Annually
2203;42;Male;Alabama;Weekly
2204;53;Male;Rhode Island;Quarterly
2205;20;Male;Oregon;Monthly
2206;46;Male;North Dakota;Weekly
2207;46;Male;Illinois;Fortnightly
2208;69;Male;New Mexico;Annually
2209;28;Male;Colorado;Monthly
2210;42;Male;Utah;Quarterly
2211;30;Male;Virginia;Fortnightly
2212;50;Male;Maine;Every 3 Months
2213;59;Male;Nebraska;Quarterly
2214;54;Male;Hawaii;Quarterly
2215;50;Male;Idaho;Weekly
2216;25;Male;West Virginia;Fortnightly
2217;41;Male;Vermont;Bi-Weekly
2218;35;Male;Indiana;Fortnightly
2219;67;Male;Idaho;Quarterly
2220;33;Male;Minnesota;Fortnightly
2221;19;Male;Wyoming;Annually
2222;25;Male;Kansas;Annually
2223;32;Male;Georgia;Weekly
2224;30;Male;Kansas;Quarterly
2225;18;Male;Nebraska;Quarterly
2226;38;Male;Washington;Annually
2227;22;Male;Missouri;Annually
2228;40;Male;Washington;Fortnightly
2229;54;Male;Kansas;Weekly
2230;70;Male;Minnesota;Monthly
2231;52;Male;Colorado;Fortnightly
2232;34;Male;Utah;Weekly
2233;65;Male;North Carolina;Fortnightly
2234;38;Male;Florida;Monthly
2235;35;Male;New Hampshire;Weekly
2236;40;Male;Illinois;Annually
2237;23;Male;Louisiana;Fortnightly
2238;45;Male;Alabama;Every 3 Months
2239;40;Male;Florida;Weekly
2240;42;Male;Alabama;Every 3 Months
2241;57;Male;California;Every 3 Months
2242;18;Male;Maryland;Bi-Weekly
2243;18;Male;Nevada;Bi-Weekly
2244;56;Male;Massachusetts;Annually
2245;35;Male;South Carolina;Annually
2246;49;Male;Delaware;Fortnightly
2247;49;Male;Hawaii;Every 3 Months
2248;34;Male;Florida;Annually
2249;63;Male;Rhode Island;Fortnightly
2250;42;Male;Wyoming;Weekly
2251;41;Male;Colorado;Weekly
2252;26;Male;Virginia;Monthly
2253;48;Male;Nebraska;Annually
2254;62;Male;Oklahoma;Monthly
2255;24;Male;North Dakota;Every 3 Months
2256;48;Male;Michigan;Quarterly
2257;31;Male;California;Quarterly
2258;41;Male;Tennessee;Annually
2259;24;Male;Ohio;Every 3 Months
2260;60;Male;Florida;Annually
2261;38;Male;Missouri;Quarterly
2262;58;Male;South Carolina;Fortnightly
2263;53;Male;Arizona;Monthly
2264;44;Male;Indiana;Quarterly
2265;51;Male;North Dakota;Monthly
2266;36;Male;Montana;Quarterly
2267;20;Male;Missouri;Weekly
2268;32;Male;Kentucky;Weekly
2269;66;Male;Georgia;Monthly
2270;49;Male;Kentucky;Annually
2271;27;Male;Georgia;Weekly
2272;29;Male;Alaska;Quarterly
2273;29;Male;Maine;Monthly
2274;55;Male;New Mexico;Bi-Weekly
2275;57;Male;New York;Fortnightly
2276;29;Male;Oklahoma;Weekly
2277;31;Male;Wyoming;Weekly
2278;25;Male;Alabama;Quarterly
2279;61;Male;Maryland;Every 3 Months
2280;53;Male;West Virginia;Quarterly
2281;22;Male;Kentucky;Fortnightly
2282;28;Male;Kansas;Annually
2283;18;Male;Idaho;Annually
2284;44;Male;Ohio;Fortnightly
2285;32;Male;Iowa;Annually
2286;34;Male;Michigan;Every 3 Months
2287;67;Male;South Dakota;Quarterly
2288;66;Male;Nebraska;Annually
2289;28;Male;California;Weekly
2290;70;Male;Nevada;Weekly
2291;37;Male;Kansas;Quarterly
2292;28;Male;Ohio;Quarterly
2293;43;Male;Vermont;Monthly
2294;37;Male;Georgia;Every 3 Months
2295;54;Male;Maryland;Annually
2296;50;Male;Connecticut;Quarterly
2297;46;Male;Washington;Every 3 Months
2298;60;Male;California;Quarterly
2299;40;Male;Montana;Every 3 Months
2300;64;Male;Idaho;Every 3 Months
2301;18;Male;Pennsylvania;Monthly
2302;37;Male;Maine;Annually
2303;36;Male;Montana;Monthly
2304;51;Male;New Jersey;Fortnightly
2305;26;Male;Louisiana;Fortnightly
2306;68;Male;Maine;Weekly
2307;27;Male;Florida;Bi-Weekly
2308;28;Male;Missouri;Annually
2309;49;Male;North Dakota;Quarterly
2310;70;Male;Connecticut;Quarterly
2311;30;Male;Virginia;Monthly
2312;27;Male;Montana;Every 3 Months
2313;19;Male;Vermont;Every 3 Months
2314;64;Male;Georgia;Fortnightly
2315;42;Male;Virginia;Every 3 Months
2316;69;Male;Vermont;Quarterly
2317;28;Male;Montana;Annually
2318;47;Male;New Jersey;Monthly
2319;69;Male;Wyoming;Annually
2320;56;Male;Maine;Monthly
2321;28;Male;New Mexico;Every 3 Months
2322;50;Male;Colorado;Fortnightly
2323;39;Male;Connecticut;Fortnightly
2324;35;Male;Maryland;Monthly
2325;59;Male;Oregon;Annually
2326;44;Male;New York;Weekly
2327;66;Male;Oklahoma;Annually
2328;20;Male;Alabama;Bi-Weekly
2329;45;Male;North Dakota;Bi-Weekly
2330;49;Male;Nebraska;Annually
2331;60;Male;Arizona;Every 3 Months
2332;61;Male;Illinois;Bi-Weekly
2333;36;Male;South Carolina;Monthly
2334;33;Male;Kansas;Every 3 Months
2335;49;Male;Kansas;Monthly
2336;31;Male;Idaho;Fortnightly
2337;19;Male;California;Weekly
2338;39;Male;North Dakota;Annually
2339;66;Male;Georgia;Quarterly
2340;25;Male;Illinois;Quarterly
2341;63;Male;Delaware;Fortnightly
2342;56;Male;Connecticut;Every 3 Months
2343;20;Male;Tennessee;Fortnightly
2344;58;Male;Maryland;Monthly
2345;34;Male;Rhode Island;Bi-Weekly
2346;28;Male;New York;Every 3 Months
2347;22;Male;New Mexico;Fortnightly
2348;37;Male;California;Every 3 Months
2349;54;Male;Maine;Every 3 Months
2350;65;Male;New York;Every 3 Months
2351;57;Male;Hawaii;Annually
2352;38;Male;New Hampshire;Bi-Weekly
2353;70;Male;Nebraska;Quarterly
2354;56;Male;Montana;Every 3 Months
2355;56;Male;Wisconsin;Monthly
2356;22;Male;Tennessee;Monthly
2357;57;Male;Montana;Quarterly
2358;53;Male;Michigan;Bi-Weekly
2359;53;Male;Texas;Quarterly
2360;19;Male;Pennsylvania;Every 3 Months
2361;49;Male;New York;Every 3 Months
2362;44;Male;Alabama;Every 3 Months
2363;27;Male;Virginia;Monthly
2364;60;Male;Pennsylvania;Bi-Weekly
2365;62;Male;Mississippi;Quarterly
2366;52;Male;Wyoming;Monthly
2367;30;Male;New Mexico;Fortnightly
2368;66;Male;North Dakota;Bi-Weekly
2369;29;Male;New Jersey;Every 3 Months
2370;24;Male;Vermont;Monthly
2371;51;Male;Alaska;Weekly
2372;67;Male;Indiana;Annually
2373;50;Male;Alabama;Fortnightly
2374;37;Male;Michigan;Every 3 Months
2375;69;Male;Washington;Monthly
2376;60;Male;Virginia;Quarterly
2377;21;Male;Tennessee;Weekly
2378;44;Male;South Dakota;Annually
2379;26;Male;New Hampshire;Bi-Weekly
2380;40;Male;South Dakota;Monthly
2381;41;Male;Pennsylvania;Fortnightly
2382;62;Male;Wisconsin;Annually
2383;39;Male;California;Weekly
2384;53;Male;Rhode Island;Annually
2385;24;Male;Alabama;Quarterly
2386;41;Male;Oklahoma;Weekly
2387;19;Male;Illinois;Monthly
2388;36;Male;Tennessee;Monthly
2389;21;Male;Alabama;Annually
2390;25;Male;Kansas;Every 3 Months
2391;65;Male;Arizona;Fortnightly
2392;42;Male;Michigan;Quarterly
2393;40;Male;Missouri;Annually
2394;58;Male;Louisiana;Every 3 Months
2395;40;Male;Connecticut;Fortnightly
2396;62;Male;Connecticut;Bi-Weekly
2397;38;Male;Oregon;Weekly
2398;37;Male;West Virginia;Monthly
2399;65;Male;Florida;Fortnightly
2400;55;Male;New Hampshire;Monthly
2401;43;Male;Oregon;Bi-Weekly
2402;43;Male;Oregon;Bi-Weekly
2403;45;Male;Utah;Weekly
2404;64;Male;Missouri;Weekly
2405;28;Male;West Virginia;Bi-Weekly
2406;69;Male;California;Quarterly
2407;54;Male;California;Weekly
2408;52;Male;Illinois;Bi-Weekly
2409;23;Male;Hawaii;Every 3 Months
2410;26;Male;Washington;Every 3 Months
2411;48;Male;Wisconsin;Monthly
2412;49;Male;Virginia;Every 3 Months
2413;53;Male;Oregon;Bi-Weekly
2414;69;Male;Pennsylvania;Weekly
2415;26;Male;Virginia;Bi-Weekly
2416;21;Male;Hawaii;Weekly
2417;59;Male;Nebraska;Every 3 Months
2418;21;Male;Alaska;Fortnightly
2419;22;Male;Michigan;Every 3 Months
2420;26;Male;North Carolina;Every 3 Months
2421;41;Male;North Carolina;Annually
2422;37;Male;Minnesota;Every 3 Months
2423;30;Male;Georgia;Weekly
2424;49;Male;West Virginia;Every 3 Months
2425;49;Male;Delaware;Bi-Weekly
2426;58;Male;North Dakota;Quarterly
2427;70;Male;Florida;Every 3 Months
2428;27;Male;Oregon;Quarterly
2429;65;Male;Idaho;Annually
2430;57;Male;Virginia;Fortnightly
2431;20;Male;North Dakota;Quarterly
2432;34;Male;Alabama;Every 3 Months
2433;59;Male;Hawaii;Monthly
2434;54;Male;Oregon;Bi-Weekly
2435;36;Male;Utah;Monthly
2436;21;Male;Hawaii;Bi-Weekly
2437;52;Male;Connecticut;Quarterly
2438;43;Male;Wyoming;Weekly
2439;32;Male;Delaware;Weekly
2440;55;Male;Arkansas;Annually
2441;31;Male;Indiana;Annually
2442;45;Male;California;Monthly
2443;53;Male;Wyoming;Bi-Weekly
2444;24;Male;South Dakota;Bi-Weekly
2445;47;Male;West Virginia;Bi-Weekly
2446;63;Male;Tennessee;Weekly
2447;38;Male;Alaska;Monthly
2448;59;Male;South Dakota;Fortnightly
2449;54;Male;Tennessee;Bi-Weekly
2450;26;Male;Alabama;Fortnightly
2451;68;Male;North Carolina;Quarterly
2452;41;Male;Oklahoma;Monthly
2453;68;Male;New York;Every 3 Months
2454;21;Male;Iowa;Annually
2455;32;Male;Alaska;Annually
2456;20;Male;Alaska;Every 3 Months
2457;59;Male;Nebraska;Monthly
2458;53;Male;Delaware;Quarterly
2459;66;Male;Texas;Weekly
2460;47;Male;Missouri;Weekly
2461;58;Male;Maine;Annually
2462;28;Male;Pennsylvania;Weekly
2463;68;Male;Missouri;Bi-Weekly
2464;60;Male;Mississippi;Bi-Weekly
2465;47;Male;Hawaii;Bi-Weekly
2466;18;Male;Texas;Weekly
2467;32;Male;South Dakota;Annually
2468;27;Male;New Jersey;Annually
2469;65;Male;Connecticut;Weekly
2470;68;Male;Maryland;Annually
2471;55;Male;Arizona;Fortnightly
2472;30;Male;Oklahoma;Annually
2473;24;Male;Utah;Annually
2474;57;Male;Arkansas;Quarterly
2475;23;Male;North Carolina;Quarterly
2476;69;Male;California;Monthly
2477;60;Male;Colorado;Monthly
2478;25;Male;California;Weekly
2479;18;Male;Vermont;Every 3 Months
2480;37;Male;Kansas;Every 3 Months
2481;61;Male;Ohio;Fortnightly
2482;41;Male;New Jersey;Weekly
2483;69;Male;Arizona;Every 3 Months
2484;32;Male;Arizona;Monthly
2485;60;Male;New Hampshire;Every 3 Months
2486;43;Male;Louisiana;Annually
2487;61;Male;Texas;Fortnightly
2488;57;Male;Montana;Bi-Weekly
2489;56;Male;New Hampshire;Monthly
2490;66;Male;South Dakota;Quarterly
2491;52;Male;Montana;Every 3 Months
2492;63;Male;North Carolina;Monthly
2493;50;Male;South Dakota;Bi-Weekly
2494;21;Male;Maine;Every 3 Months
2495;42;Male;Oklahoma;Annually
2496;40;Male;Nebraska;Every 3 Months
2497;67;Male;Illinois;Weekly
2498;35;Male;Colorado;Annually
2499;18;Male;Massachusetts;Fortnightly
2500;52;Male;Louisiana;Quarterly
2501;59;Male;Massachusetts;Bi-Weekly
2502;49;Male;West Virginia;Bi-Weekly
2503;46;Male;Idaho;Every 3 Months
2504;69;Male;Ohio;Bi-Weekly
2505;56;Male;Rhode Island;Bi-Weekly
2506;27;Male;Illinois;Quarterly
2507;57;Male;New York;Annually
2508;58;Male;Louisiana;Every 3 Months
2509;23;Male;California;Bi-Weekly
2510;19;Male;Washington;Quarterly
2511;40;Male;South Dakota;Weekly
2512;54;Male;Idaho;Quarterly
2513;50;Male;North Dakota;Monthly
2514;69;Male;Washington;Annually
2515;42;Male;Alaska;Bi-Weekly
2516;37;Male;Kansas;Monthly
2517;46;Male;Utah;Quarterly
2518;64;Male;Wyoming;Annually
2519;20;Male;Maine;Annually
2520;40;Male;Michigan;Quarterly
2521;64;Male;Illinois;Every 3 Months
2522;29;Male;Minnesota;Every 3 Months
2523;20;Male;Massachusetts;Weekly
2524;43;Male;New Jersey;Annually
2525;60;Male;Kansas;Quarterly
2526;39;Male;Kentucky;Weekly
2527;47;Male;Rhode Island;Bi-Weekly
2528;19;Male;Illinois;Every 3 Months
2529;52;Male;Alabama;Monthly
2530;34;Male;Tennessee;Monthly
2531;25;Male;Massachusetts;Weekly
2532;43;Male;Texas;Every 3 Months
2533;55;Male;Nebraska;Weekly
2534;66;Male;Pennsylvania;Bi-Weekly
2535;41;Male;Virginia;Weekly
2536;47;Male;Vermont;Fortnightly
2537;51;Male;Oklahoma;Every 3 Months
2538;44;Male;Maine;Fortnightly
2539;18;Male;New Jersey;Bi-Weekly
2540;33;Male;Massachusetts;Bi-Weekly
2541;24;Male;New Jersey;Quarterly
2542;33;Male;Washington;Every 3 Months
2543;61;Male;Arkansas;Annually
2544;27;Male;West Virginia;Bi-Weekly
2545;46;Male;Delaware;Quarterly
2546;38;Male;Texas;Annually
2547;63;Male;Texas;Quarterly
2548;47;Male;Mississippi;Weekly
2549;42;Male;Texas;Monthly
2550;41;Male;Virginia;Every 3 Months
2551;53;Male;New Hampshire;Fortnightly
2552;29;Male;Minnesota;Annually
2553;61;Male;Maryland;Annually
2554;69;Male;Vermont;Every 3 Months
2555;51;Male;Kansas;Bi-Weekly
2556;24;Male;Idaho;Weekly
2557;24;Male;Montana;Quarterly
2558;70;Male;Oklahoma;Fortnightly
2559;49;Male;California;Fortnightly
2560;48;Male;Mississippi;Every 3 Months
2561;58;Male;California;Bi-Weekly
2562;32;Male;New York;Quarterly
2563;57;Male;Arizona;Fortnightly
2564;69;Male;Massachusetts;Every 3 Months
2565;42;Male;Kentucky;Weekly
2566;30;Male;Vermont;Quarterly
2567;35;Male;Missouri;Quarterly
2568;19;Male;Michigan;Fortnightly
2569;52;Male;Texas;Fortnightly
2570;42;Male;New York;Bi-Weekly
2571;36;Male;New Mexico;Fortnightly
2572;45;Male;Mississippi;Fortnightly
2573;54;Male;Washington;Quarterly
2574;54;Male;New Mexico;Annually
2575;27;Male;Florida;Fortnightly
2576;53;Male;Minnesota;Annually
2577;20;Male;New Hampshire;Quarterly
2578;52;Male;Minnesota;Monthly
2579;54;Male;Vermont;Quarterly
2580;65;Male;Minnesota;Weekly
2581;43;Male;Massachusetts;Quarterly
2582;57;Male;Wyoming;Monthly
2583;19;Male;South Dakota;Every 3 Months
2584;69;Male;Oklahoma;Weekly
2585;26;Male;Florida;Bi-Weekly
2586;57;Male;Wisconsin;Weekly
2587;20;Male;Maine;Every 3 Months
2588;55;Male;Connecticut;Every 3 Months
2589;44;Male;Delaware;Bi-Weekly
2590;52;Male;North Dakota;Annually
2591;57;Male;California;Annually
2592;40;Male;New Mexico;Quarterly
2593;23;Male;Iowa;Quarterly
2594;36;Male;Colorado;Every 3 Months
2595;59;Male;Montana;Every 3 Months
2596;29;Male;Iowa;Bi-Weekly
2597;63;Male;Louisiana;Monthly
2598;60;Male;Alabama;Bi-Weekly
2599;64;Male;Nevada;Annually
2600;63;Male;Vermont;Monthly
2601;21;Male;New York;Bi-Weekly
2602;61;Male;Mississippi;Monthly
2603;65;Male;South Carolina;Quarterly
2604;69;Male;Washington;Annually
2605;47;Male;Colorado;Weekly
2606;41;Male;Nevada;Fortnightly
2607;68;Male;Nevada;Bi-Weekly
2608;41;Male;Oklahoma;Every 3 Months
2609;42;Male;Mississippi;Fortnightly
2610;66;Male;Arkansas;Bi-Weekly
2611;66;Male;West Virginia;Quarterly
2612;33;Male;Michigan;Fortnightly
2613;55;Male;Louisiana;Quarterly
2614;58;Male;South Dakota;Monthly
2615;18;Male;North Dakota;Fortnightly
2616;49;Male;Arizona;Quarterly
2617;61;Male;Georgia;Annually
2618;31;Male;Idaho;Annually
2619;70;Male;Louisiana;Monthly
2620;68;Male;Connecticut;Weekly
2621;27;Male;Ohio;Annually
2622;48;Male;Maine;Annually
2623;63;Male;New Hampshire;Annually
2624;49;Male;Massachusetts;Annually
2625;19;Male;South Dakota;Annually
2626;30;Male;Colorado;Weekly
2627;50;Male;Rhode Island;Every 3 Months
2628;66;Male;Missouri;Quarterly
2629;25;Male;Wyoming;Bi-Weekly
2630;61;Male;New Hampshire;Annually
2631;29;Male;Maine;Quarterly
2632;53;Male;Connecticut;Weekly
2633;24;Male;Alaska;Annually
2634;51;Male;Alaska;Fortnightly
2635;26;Male;North Carolina;Every 3 Months
2636;59;Male;Colorado;Fortnightly
2637;41;Male;Utah;Annually
2638;20;Male;Alabama;Annually
2639;22;Male;Hawaii;Annually
2640;18;Male;New Hampshire;Quarterly
2641;30;Male;Indiana;Bi-Weekly
2642;25;Male;Vermont;Every 3 Months
2643;39;Male;Iowa;Annually
2644;49;Male;Maryland;Monthly
2645;25;Male;New Mexico;Every 3 Months
2646;23;Male;Louisiana;Bi-Weekly
2647;33;Male;New Mexico;Every 3 Months
2648;60;Male;South Carolina;Annually
2649;51;Male;Illinois;Bi-Weekly
2650;23;Male;Minnesota;Fortnightly
2651;20;Male;Oregon;Every 3 Months
2652;51;Male;Tennessee;Quarterly
2653;23;Female;Maryland;Monthly
2654;67;Female;Wisconsin;Every 3 Months
2655;23;Female;Idaho;Annually
2656;26;Female;Wyoming;Fortnightly
2657;52;Female;Indiana;Fortnightly
2658;52;Female;Texas;Fortnightly
2659;52;Female;Ohio;Monthly
2660;35;Female;Kansas;Fortnightly
2661;24;Female;South Carolina;Annually
2662;43;Female;Michigan;Annually
2663;25;Female;Nebraska;Fortnightly
2664;46;Female;Wisconsin;Annually
2665;22;Female;Illinois;Weekly
2666;70;Female;Louisiana;Weekly
2667;49;Female;Ohio;Fortnightly
2668;48;Female;Maryland;Fortnightly
2669;59;Female;Texas;Quarterly
2670;39;Female;Illinois;Weekly
2671;30;Female;Pennsylvania;Bi-Weekly
2672;37;Female;Alabama;Every 3 Months
2673;56;Female;West Virginia;Annually
2674;67;Female;Nevada;Monthly
2675;40;Female;Florida;Every 3 Months
2676;24;Female;Virginia;Bi-Weekly
2677;43;Female;Kentucky;Fortnightly
2678;45;Female;Connecticut;Every 3 Months
2679;33;Female;Montana;Bi-Weekly
2680;53;Female;Montana;Quarterly
2681;44;Female;Nebraska;Annually
2682;23;Female;Massachusetts;Monthly
2683;59;Female;North Carolina;Every 3 Months
2684;68;Female;Montana;Fortnightly
2685;46;Female;Washington;Bi-Weekly
2686;56;Female;Virginia;Quarterly
2687;40;Female;Georgia;Fortnightly
2688;61;Female;Delaware;Bi-Weekly
2689;53;Female;West Virginia;Every 3 Months
2690;29;Female;Wyoming;Quarterly
2691;44;Female;New Mexico;Weekly
2692;43;Female;Nebraska;Monthly
2693;40;Female;Washington;Every 3 Months
2694;55;Female;Hawaii;Quarterly
2695;66;Female;Louisiana;Every 3 Months
2696;50;Female;Tennessee;Bi-Weekly
2697;57;Female;South Dakota;Monthly
2698;42;Female;Delaware;Quarterly
2699;55;Female;Virginia;Quarterly
2700;25;Female;Utah;Annually
2701;22;Female;California;Weekly
2702;49;Female;Idaho;Fortnightly
2703;70;Female;Texas;Fortnightly
2704;56;Female;Tennessee;Weekly
2705;52;Female;Tennessee;Weekly
2706;65;Female;Washington;Bi-Weekly
2707;24;Female;Alabama;Quarterly
2708;32;Female;Nebraska;Weekly
2709;57;Female;Alabama;Weekly
2710;35;Female;Illinois;Bi-Weekly
2711;69;Female;Wisconsin;Fortnightly
2712;30;Female;Nebraska;Monthly
2713;37;Female;North Dakota;Quarterly
2714;19;Female;Mississippi;Annually
2715;53;Female;Iowa;Bi-Weekly
2716;25;Female;Mississippi;Fortnightly
2717;47;Female;Colorado;Weekly
2718;18;Female;Nebraska;Every 3 Months
2719;22;Female;Virginia;Bi-Weekly
2720;69;Female;Louisiana;Monthly
2721;55;Female;Maryland;Quarterly
2722;19;Female;Minnesota;Fortnightly
2723;23;Female;Maine;Fortnightly
2724;54;Female;Texas;Every 3 Months
2725;52;Female;Missouri;Fortnightly
2726;64;Female;Mississippi;Annually
2727;33;Female;Michigan;Bi-Weekly
2728;40;Female;Colorado;Fortnightly
2729;26;Female;Florida;Weekly
2730;31;Female;Montana;Monthly
2731;23;Female;Wisconsin;Annually
2732;52;Female;Wisconsin;Quarterly
2733;21;Female;Delaware;Every 3 Months
2734;31;Female;North Carolina;Annually
2735;63;Female;New York;Bi-Weekly
2736;46;Female;California;Bi-Weekly
2737;44;Female;Montana;Annually
2738;57;Female;North Carolina;Every 3 Months
2739;50;Female;Ohio;Every 3 Months
2740;33;Female;Alaska;Every 3 Months
2741;19;Female;Pennsylvania;Fortnightly
2742;68;Female;Maine;Monthly
2743;27;Female;Texas;Annually
2744;61;Female;New Jersey;Quarterly
2745;38;Female;Wyoming;Monthly
2746;28;Female;Michigan;Bi-Weekly
2747;39;Female;Ohio;Every 3 Months
2748;18;Female;West Virginia;Every 3 Months
2749;24;Female;Virginia;Annually
2750;64;Female;Vermont;Annually
2751;51;Female;Alaska;Every 3 Months
2752;27;Female;Minnesota;Monthly
2753;48;Female;Colorado;Bi-Weekly
2754;69;Female;Rhode Island;Quarterly
2755;59;Female;New Jersey;Bi-Weekly
2756;59;Female;Nevada;Annually
2757;42;Female;Minnesota;Monthly
2758;39;Female;Delaware;Monthly
2759;32;Female;Illinois;Bi-Weekly
2760;68;Female;Washington;Every 3 Months
2761;41;Female;Alaska;Bi-Weekly
2762;31;Female;Michigan;Every 3 Months
2763;58;Female;Georgia;Every 3 Months
2764;28;Female;West Virginia;Quarterly
2765;63;Female;Arizona;Weekly
2766;64;Female;Colorado;Quarterly
2767;66;Female;Tennessee;Monthly
2768;31;Female;Iowa;Monthly
2769;55;Female;Kansas;Bi-Weekly
2770;32;Female;Oklahoma;Weekly
2771;50;Female;Nebraska;Quarterly
2772;58;Female;Maryland;Fortnightly
2773;18;Female;Pennsylvania;Every 3 Months
2774;39;Female;Arizona;Quarterly
2775;56;Female;Oklahoma;Quarterly
2776;37;Female;Montana;Weekly
2777;46;Female;Wyoming;Annually
2778;52;Female;Idaho;Every 3 Months
2779;70;Female;Pennsylvania;Bi-Weekly
2780;61;Female;Montana;Fortnightly
2781;33;Female;Ohio;Fortnightly
2782;65;Female;Mississippi;Weekly
2783;41;Female;Idaho;Annually
2784;19;Female;Virginia;Quarterly
2785;33;Female;Idaho;Every 3 Months
2786;53;Female;Louisiana;Monthly
2787;54;Female;Colorado;Every 3 Months
2788;36;Female;West Virginia;Fortnightly
2789;56;Female;Rhode Island;Annually
2790;28;Female;North Carolina;Bi-Weekly
2791;34;Female;Maine;Annually
2792;43;Female;Iowa;Fortnightly
2793;54;Female;Kentucky;Weekly
2794;37;Female;Massachusetts;Bi-Weekly
2795;33;Female;New York;Fortnightly
2796;33;Female;Nebraska;Annually
2797;55;Female;Oklahoma;Annually
2798;63;Female;Oklahoma;Every 3 Months
2799;52;Female;Rhode Island;Weekly
2800;23;Female;Maine;Every 3 Months
2801;70;Female;Arkansas;Bi-Weekly
2802;64;Female;New Mexico;Annually
2803;22;Female;Hawaii;Fortnightly
2804;46;Female;Idaho;Monthly
2805;65;Female;South Carolina;Every 3 Months
2806;18;Female;Nevada;Quarterly
2807;45;Female;South Carolina;Annually
2808;56;Female;Maryland;Fortnightly
2809;49;Female;Tennessee;Every 3 Months
2810;66;Female;Arkansas;Quarterly
2811;27;Female;Arizona;Fortnightly
2812;69;Female;Ohio;Quarterly
2813;66;Female;North Dakota;Every 3 Months
2814;45;Female;Vermont;Quarterly
2815;31;Female;Minnesota;Monthly
2816;33;Female;Idaho;Every 3 Months
2817;43;Female;Maryland;Weekly
2818;25;Female;South Carolina;Weekly
2819;46;Female;California;Annually
2820;67;Female;Georgia;Monthly
2821;26;Female;Vermont;Bi-Weekly
2822;35;Female;Georgia;Monthly
2823;61;Female;New Jersey;Quarterly
2824;26;Female;Utah;Bi-Weekly
2825;39;Female;Utah;Quarterly
2826;69;Female;North Carolina;Annually
2827;32;Female;Florida;Annually
2828;20;Female;Wisconsin;Bi-Weekly
2829;25;Female;Tennessee;Quarterly
2830;56;Female;Arizona;Weekly
2831;63;Female;Oregon;Every 3 Months
2832;34;Female;Virginia;Weekly
2833;29;Female;Maryland;Quarterly
2834;43;Female;Arkansas;Monthly
2835;39;Female;Texas;Weekly
2836;33;Female;Vermont;Annually
2837;51;Female;Wyoming;Bi-Weekly
2838;65;Female;Alabama;Weekly
2839;51;Female;Maine;Weekly
2840;70;Female;South Dakota;Monthly
2841;40;Female;West Virginia;Annually
2842;19;Female;Ohio;Weekly
2843;28;Female;Arizona;Quarterly
2844;51;Female;Ohio;Weekly
2845;32;Female;New Mexico;Annually
2846;26;Female;South Dakota;Every 3 Months
2847;50;Female;Oklahoma;Bi-Weekly
2848;68;Female;Connecticut;Every 3 Months
2849;33;Female;Wisconsin;Quarterly
2850;56;Female;New Hampshire;Bi-Weekly
2851;57;Female;Nebraska;Annually
2852;58;Female;Nevada;Monthly
2853;40;Female;New York;Weekly
2854;37;Female;Pennsylvania;Weekly
2855;36;Female;Delaware;Monthly
2856;29;Female;Mississippi;Quarterly
2857;65;Female;Iowa;Monthly
2858;44;Female;Utah;Monthly
2859;34;Female;Maryland;Monthly
2860;31;Female;Utah;Annually
2861;28;Female;Rhode Island;Weekly
2862;66;Female;Maryland;Monthly
2863;68;Female;Hawaii;Every 3 Months
2864;37;Female;Connecticut;Monthly
2865;58;Female;Illinois;Weekly
2866;28;Female;California;Fortnightly
2867;54;Female;Connecticut;Annually
2868;21;Female;Colorado;Fortnightly
2869;45;Female;Colorado;Every 3 Months
2870;57;Female;Georgia;Weekly
2871;47;Female;North Dakota;Every 3 Months
2872;46;Female;Idaho;Bi-Weekly
2873;63;Female;Connecticut;Annually
2874;44;Female;Montana;Monthly
2875;36;Female;Colorado;Annually
2876;24;Female;Kentucky;Weekly
2877;65;Female;New Mexico;Fortnightly
2878;32;Female;New Jersey;Monthly
2879;63;Female;California;Annually
2880;62;Female;North Dakota;Annually
2881;19;Female;Florida;Quarterly
2882;38;Female;Texas;Annually
2883;59;Female;Oklahoma;Bi-Weekly
2884;22;Female;Rhode Island;Weekly
2885;55;Female;Arkansas;Every 3 Months
2886;29;Female;Nevada;Bi-Weekly
2887;42;Female;Utah;Weekly
2888;23;Female;Kentucky;Bi-Weekly
2889;70;Female;Wisconsin;Quarterly
2890;64;Female;Minnesota;Annually
2891;39;Female;North Dakota;Monthly
2892;47;Female;Ohio;Monthly
2893;22;Female;Nevada;Monthly
2894;69;Female;Kentucky;Every 3 Months
2895;35;Female;Kentucky;Annually
2896;56;Female;Montana;Monthly
