user_id;id_p;Quantity;Time stamp;Size;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Payment Method
3501;9643;1;12/10/2023;L;4.5;No;Standard;No;No;Venmo
1285;4719;12;13/10/2023;S;4.1;No;Standard;No;No;PayPal
3838;4149;20;14/10/2023;M;4.5;No;Standard;No;No;Debit Card
1233;2106;17;15/10/2023;M;4;No;Free Shipping;No;No;Debit Card
772;8262;11;16/10/2023;M;4.3;No;2-Day Shipping;No;No;Bank Transfer
3887;5900;19;17/10/2023;L;3.6;No;Express;No;No;Venmo
2268;4250;16;18/10/2023;M;3.1;No;Next Day Air;No;No;Bank Transfer
1242;5448;20;19/10/2023;L;2.6;No;Standard;No;No;PayPal
357;3566;14;20/10/2023;XL;3.4;No;Next Day Air;No;No;Cash
334;2267;15;21/10/2023;L;2.9;No;Store Pickup;No;No;Venmo
2952;6973;6;22/10/2023;L;5;No;Express;No;No;Credit Card
3882;775;17;23/10/2023;M;4.6;No;Standard;No;No;PayPal
225;6213;4;24/10/2023;M;3.3;No;Free Shipping;No;No;Cash
33;2326;16;25/10/2023;M;2.9;No;2-Day Shipping;No;No;Credit Card
694;9;14;26/10/2023;S;4.9;No;Free Shipping;No;No;Venmo
407;711;20;27/10/2023;M;5;No;2-Day Shipping;No;No;Cash
2091;4341;8;28/10/2023;M;4.5;No;Express;No;No;PayPal
15;5842;2;29/10/2023;M;3.7;No;Free Shipping;No;No;Bank Transfer
3833;9001;1;30/10/2023;L;2.8;No;Store Pickup;No;No;Bank Transfer
3747;9783;1;31/10/2023;L;3.5;No;Store Pickup;No;No;Cash
222;6971;9;01/11/2023;XL;3;No;2-Day Shipping;No;No;Cash
1873;5377;15;02/11/2023;L;4.3;No;Standard;No;No;Debit Card
1039;3291;3;03/11/2023;M;3.6;No;Store Pickup;No;No;Venmo
3041;3692;6;04/11/2023;M;4.4;No;Standard;No;No;Venmo
718;7141;10;05/11/2023;L;4.1;No;Express;No;No;Debit Card
2491;3504;3;06/11/2023;XL;2.8;No;Next Day Air;No;No;PayPal
657;2240;16;07/11/2023;L;2.8;No;Free Shipping;No;No;PayPal
3113;8912;5;08/11/2023;L;4.9;No;Store Pickup;No;No;Bank Transfer
1308;3508;4;09/11/2023;M;4.1;No;Express;No;No;PayPal
3727;1164;18;10/11/2023;M;3;No;Store Pickup;No;No;Debit Card
346;2503;4;11/11/2023;L;3;No;Store Pickup;No;No;Debit Card
3373;8511;19;12/11/2023;M;3;No;Store Pickup;No;No;Venmo
1487;5163;18;13/11/2023;M;3.2;No;Next Day Air;No;No;PayPal
635;2577;8;14/11/2023;M;2.7;No;Store Pickup;No;No;Venmo
3830;2865;4;15/11/2023;S;3.8;No;2-Day Shipping;No;No;PayPal
3133;7149;2;16/11/2023;M;3.5;No;2-Day Shipping;No;No;Credit Card
751;9741;5;17/11/2023;S;3.8;No;Next Day Air;No;No;Debit Card
2469;3107;11;18/11/2023;L;3.8;No;2-Day Shipping;No;No;Bank Transfer
2861;2910;5;19/11/2023;L;3.4;No;Express;No;No;Bank Transfer
1325;9929;4;20/11/2023;M;2.9;No;Next Day Air;No;No;Bank Transfer
837;1411;19;21/11/2023;M;3.4;No;Free Shipping;No;No;Credit Card
1219;7796;10;22/11/2023;S;4.7;No;Store Pickup;No;No;Bank Transfer
1161;2652;3;23/11/2023;M;3.9;No;2-Day Shipping;No;No;Venmo
1089;1404;14;24/11/2023;S;3.6;No;Store Pickup;No;No;Venmo
1987;645;15;25/11/2023;M;3.7;No;Free Shipping;No;No;Cash
3308;977;7;26/11/2023;S;3.1;No;Free Shipping;No;No;Cash
3296;3743;8;27/11/2023;L;4.9;No;Next Day Air;No;No;Cash
1432;1587;15;28/11/2023;M;2.6;No;Next Day Air;No;No;PayPal
3625;1977;14;29/11/2023;M;4.2;No;Standard;No;No;Bank Transfer
2967;2258;13;30/11/2023;M;4.8;No;Free Shipping;No;No;Debit Card
2224;3994;3;01/12/2023;S;2.7;No;2-Day Shipping;No;No;Venmo
1186;7822;16;02/12/2023;L;2.6;No;Next Day Air;No;No;Cash
124;7908;18;03/12/2023;M;2.6;No;Free Shipping;No;No;Bank Transfer
2573;2096;20;04/12/2023;L;3.1;No;Standard;No;No;Debit Card
2476;9145;4;05/12/2023;M;2.6;No;Free Shipping;No;No;Debit Card
649;3966;17;06/12/2023;M;3.4;No;2-Day Shipping;No;No;Bank Transfer
3318;8741;6;07/12/2023;M;3.6;No;Standard;No;No;Venmo
1940;9441;12;08/12/2023;L;4.3;No;Next Day Air;No;No;Bank Transfer
1579;8274;4;09/12/2023;XL;4.9;No;Free Shipping;No;No;Venmo
3177;9419;16;10/12/2023;L;4.8;No;Store Pickup;No;No;PayPal
1147;5481;2;11/12/2023;M;4.2;No;Free Shipping;No;No;Bank Transfer
1019;3680;7;12/12/2023;L;2.6;No;Store Pickup;No;No;Credit Card
1434;5103;9;13/12/2023;XL;3.2;No;Standard;No;No;PayPal
1888;8731;11;14/12/2023;M;3.4;No;2-Day Shipping;No;No;Credit Card
1751;9269;19;15/12/2023;M;3.5;No;Next Day Air;No;No;Credit Card
381;8576;15;16/12/2023;L;4.2;No;Free Shipping;No;No;PayPal
1015;7865;4;17/12/2023;L;2.8;No;Express;No;No;Cash
857;5351;9;18/12/2023;L;5;No;2-Day Shipping;No;No;Debit Card
211;1402;2;19/12/2023;M;3.3;No;Store Pickup;No;No;Venmo
918;8584;1;20/12/2023;M;3.7;No;Free Shipping;No;No;Credit Card
1858;9432;10;21/12/2023;XL;2.5;No;Free Shipping;No;No;PayPal
2598;9776;7;22/12/2023;M;3.2;No;Standard;No;No;Credit Card
2303;658;9;23/12/2023;S;3.1;No;Free Shipping;No;No;Debit Card
2027;7853;1;24/12/2023;S;3.5;No;Standard;No;No;Venmo
2181;1729;20;25/12/2023;L;4.6;No;Standard;No;No;Bank Transfer
433;4942;7;26/12/2023;M;3.3;No;Free Shipping;No;No;Venmo
124;8297;7;27/12/2023;L;2.5;No;Free Shipping;No;No;Cash
284;375;4;28/12/2023;XL;4.6;No;Express;No;No;Credit Card
1681;3997;16;01/01/2023;M;4.2;No;2-Day Shipping;No;No;Bank Transfer
872;6126;4;28/12/2022;XL;4;No;Standard;No;No;Cash
1455;4565;4;29/12/2022;L;2.6;No;Free Shipping;No;No;Credit Card
1121;2528;11;30/12/2022;S;4.6;No;Standard;No;No;PayPal
3220;1324;4;31/12/2022;S;3.5;No;2-Day Shipping;No;No;Credit Card
2;1589;9;01/01/2023;M;4;No;2-Day Shipping;No;No;Venmo
1332;7859;5;02/01/2023;L;4.8;No;Standard;No;No;Debit Card
1332;659;4;03/01/2023;M;3.9;No;Standard;No;No;Venmo
844;5953;6;04/01/2023;XL;3.7;No;Next Day Air;No;No;PayPal
3504;6323;1;05/01/2023;M;3.1;No;Store Pickup;No;No;Debit Card
2228;2553;1;06/01/2023;M;3;No;Next Day Air;No;No;Credit Card
753;7027;12;07/01/2023;M;2.9;No;Store Pickup;No;No;Credit Card
303;4182;17;08/01/2023;XL;2.9;No;Next Day Air;No;No;Venmo
408;9849;6;09/01/2023;M;4;No;Standard;No;No;Cash
1383;6914;2;10/01/2023;L;3.5;No;Express;No;No;Cash
42;561;13;11/01/2023;M;3.8;No;Express;No;No;Debit Card
635;7820;17;12/01/2023;M;4.5;No;Express;No;No;Debit Card
1001;3995;16;13/01/2023;M;2.7;No;Express;No;No;Credit Card
3505;7057;2;14/01/2023;XL;2.9;No;Store Pickup;No;No;Venmo
497;1213;13;15/01/2023;S;4.9;No;Free Shipping;No;No;Cash
2910;8333;12;16/01/2023;L;3.8;No;Standard;No;No;Debit Card
881;7398;3;17/01/2023;XL;4.9;No;Free Shipping;No;No;Debit Card
3877;4259;3;18/01/2023;M;4.6;No;Standard;No;No;Cash
961;458;3;19/01/2023;L;3.5;No;Express;No;No;PayPal
1600;7618;10;20/01/2023;M;4.2;No;2-Day Shipping;No;No;Cash
505;6790;9;21/01/2023;L;3.7;No;Free Shipping;No;No;Debit Card
1913;9210;15;22/01/2023;M;2.8;No;Store Pickup;No;No;Credit Card
3158;1277;11;23/01/2023;M;4.8;No;2-Day Shipping;No;No;Cash
1775;1343;3;24/01/2023;M;2.7;No;Express;No;No;Venmo
2193;472;10;10/10/2023;L;3.6;No;Store Pickup;No;No;Credit Card
944;9961;18;11/10/2023;XL;4.5;No;Next Day Air;No;No;Venmo
1559;6508;1;12/10/2023;M;4;No;Free Shipping;No;No;Venmo
365;1926;17;13/10/2023;M;4.5;No;2-Day Shipping;No;No;Credit Card
504;8664;19;14/10/2023;L;3.9;No;Express;No;No;PayPal
1044;5094;7;15/10/2023;M;3.8;No;Standard;No;No;Venmo
1281;9083;3;16/10/2023;M;4.7;No;Next Day Air;No;No;Bank Transfer
619;1658;10;17/10/2023;XL;4.6;No;Standard;No;No;Venmo
1184;5922;20;18/10/2023;M;3.6;No;Express;No;No;PayPal
3208;6940;16;19/10/2023;M;4.3;No;2-Day Shipping;No;No;Credit Card
84;3774;5;20/10/2023;M;3;No;Standard;No;No;Cash
3887;9759;9;21/10/2023;M;4.3;No;Express;No;No;Venmo
277;9616;14;22/10/2023;L;4.8;No;Next Day Air;No;No;Cash
2945;6773;14;23/10/2023;L;3.7;No;Free Shipping;No;No;PayPal
3217;2017;3;24/10/2023;M;2.6;No;Free Shipping;No;No;Bank Transfer
1739;7869;13;25/10/2023;M;3.4;No;Standard;No;No;Credit Card
1396;8289;11;26/10/2023;XL;3.9;No;Free Shipping;No;No;Venmo
3073;9426;18;27/10/2023;M;4.8;No;Free Shipping;No;No;Credit Card
837;9594;20;28/10/2023;L;2.8;No;Free Shipping;No;No;Bank Transfer
2826;6935;7;29/10/2023;L;4.4;No;Standard;No;No;Venmo
3312;8229;6;30/10/2023;M;3.1;No;Standard;No;No;Debit Card
3022;8116;20;31/10/2023;M;3.8;No;Store Pickup;No;No;PayPal
2832;7804;15;01/11/2023;S;4.1;No;2-Day Shipping;No;No;Debit Card
3281;4014;15;02/11/2023;L;4.6;No;Free Shipping;No;No;Cash
3513;1475;15;03/11/2023;M;4.9;No;Next Day Air;No;No;Debit Card
3839;4332;8;04/11/2023;M;4.8;No;Next Day Air;No;No;Credit Card
2907;3049;11;05/11/2023;M;3.9;No;Express;No;No;Credit Card
914;5151;17;06/11/2023;M;2.6;No;Free Shipping;No;No;Credit Card
341;8488;5;07/11/2023;M;3.7;No;Standard;No;No;Venmo
1794;5779;11;08/11/2023;S;4.7;No;Standard;No;No;Cash
2057;462;11;09/11/2023;M;4.5;No;Standard;No;No;PayPal
93;1433;7;10/11/2023;L;4.7;No;Free Shipping;No;No;PayPal
40;9496;3;11/11/2023;S;3.6;No;Standard;No;No;Credit Card
2667;4990;5;12/11/2023;S;2.8;No;Free Shipping;No;No;Debit Card
147;959;20;13/11/2023;L;4;No;Express;No;No;Credit Card
1085;1180;17;14/11/2023;M;3.6;No;Free Shipping;No;No;Credit Card
2779;2225;6;15/11/2023;S;3.8;No;2-Day Shipping;No;No;Venmo
1733;9928;4;16/11/2023;M;4.4;No;Standard;No;No;PayPal
3523;732;7;17/11/2023;L;2.8;No;Store Pickup;No;No;Debit Card
1376;3027;5;18/11/2023;L;3.4;No;Free Shipping;No;No;Venmo
2429;4308;6;19/11/2023;S;4.9;No;Express;No;No;Cash
1120;867;3;20/11/2023;S;4.3;No;Next Day Air;No;No;Cash
448;6026;13;21/11/2023;M;3.4;No;Free Shipping;No;No;Credit Card
2873;2869;2;22/11/2023;L;3.9;No;Next Day Air;No;No;PayPal
1553;6948;19;23/11/2023;S;4.2;No;Free Shipping;No;No;Venmo
36;2362;5;24/11/2023;M;2.7;No;Store Pickup;No;No;Bank Transfer
1701;9567;7;25/11/2023;XL;4.1;No;Store Pickup;No;No;Credit Card
1454;3929;20;26/11/2023;XL;4.5;No;2-Day Shipping;No;No;Cash
1386;3765;4;27/11/2023;M;2.8;No;Express;No;No;Cash
354;4800;11;28/11/2023;L;3.4;No;Standard;No;No;Venmo
100;1180;16;29/11/2023;S;3.9;No;Free Shipping;No;No;Bank Transfer
699;8000;1;30/11/2023;L;2.6;No;Next Day Air;No;No;PayPal
3524;7991;7;01/12/2023;L;4.4;No;2-Day Shipping;No;No;Bank Transfer
2995;3763;1;02/12/2023;L;4.9;No;Standard;No;No;Venmo
2397;8873;11;03/12/2023;M;3.6;No;Store Pickup;No;No;Credit Card
918;9390;10;04/12/2023;M;2.8;No;2-Day Shipping;No;No;Credit Card
1549;337;14;05/12/2023;L;4.3;No;2-Day Shipping;No;No;Debit Card
2673;9659;20;06/12/2023;S;3;No;Express;No;No;Cash
3490;707;1;07/12/2023;S;3.3;No;2-Day Shipping;No;No;Credit Card
2129;4052;8;08/12/2023;L;2.5;No;Store Pickup;No;No;Cash
3599;7371;9;09/12/2023;S;5;No;2-Day Shipping;No;No;Debit Card
2774;3623;17;10/12/2023;XL;4.3;No;2-Day Shipping;No;No;Credit Card
2767;1640;13;11/12/2023;M;4.2;No;Free Shipping;No;No;Venmo
3668;560;11;12/12/2023;L;3.9;No;Standard;No;No;PayPal
145;7842;3;13/12/2023;M;3.9;No;Store Pickup;No;No;Venmo
2939;7858;17;14/12/2023;L;4.2;No;Free Shipping;No;No;Cash
263;2668;19;15/12/2023;S;3.5;No;Store Pickup;No;No;Bank Transfer
2244;4490;17;16/12/2023;M;2.5;No;Standard;No;No;Debit Card
2044;8352;18;17/12/2023;M;2.9;No;Express;No;No;Venmo
695;8858;1;18/12/2023;S;2.7;No;Next Day Air;No;No;Venmo
70;7630;10;19/12/2023;M;4.7;No;Express;No;No;Debit Card
;;14;;;3.8;No;Standard;No;No;Cash
;;18;;;3.7;No;Express;No;No;PayPal
;;3;;;4.7;No;Express;No;No;Credit Card
;;7;;;3.6;No;Next Day Air;No;No;Bank Transfer
;;4;;;2.8;No;Express;No;No;Credit Card
;;20;;;3.7;No;Store Pickup;No;No;Venmo
;;13;;;3.5;No;Express;No;No;Venmo
;;20;;;3.7;No;Store Pickup;No;No;Venmo
;;19;;;3;No;Next Day Air;No;No;Venmo
;;18;;;4.9;No;Free Shipping;No;No;PayPal
;;9;;;4.6;No;Free Shipping;No;No;Venmo
;;12;;;3.3;No;Free Shipping;No;No;Credit Card
;;11;;;3;No;Next Day Air;No;No;Credit Card
;;12;;;3.5;No;Standard;No;No;PayPal
;;12;;;4.2;No;Store Pickup;No;No;Cash
;;8;;;4.5;No;Express;No;No;PayPal
;;16;;;2.8;No;Express;No;No;Bank Transfer
;;2;;;4.9;No;Store Pickup;No;No;Bank Transfer
;;1;;;3.3;No;Next Day Air;No;No;Cash
;;5;;;3;No;Free Shipping;No;No;Debit Card
;;8;;;3.9;No;2-Day Shipping;No;No;PayPal
;;2;;;2.8;No;Store Pickup;No;No;Venmo
;;7;;;4.5;No;2-Day Shipping;No;No;Cash
;;13;;;4;No;Free Shipping;No;No;PayPal
;;11;;;2.9;No;Express;No;No;PayPal
;;3;;;4;No;Free Shipping;No;No;Credit Card
;;17;;;3.4;No;Store Pickup;No;No;PayPal
;;17;;;2.5;No;Free Shipping;No;No;Credit Card
;;17;;;2.8;No;2-Day Shipping;No;No;Credit Card
;;19;;;3;No;Free Shipping;No;No;PayPal
;;12;;;3.1;No;Free Shipping;No;No;Debit Card
;;15;;;2.6;No;2-Day Shipping;No;No;Credit Card
;;7;;;4.9;No;2-Day Shipping;No;No;Credit Card
;;3;;;3.5;No;Next Day Air;No;No;Credit Card
;;3;;;2.6;No;Store Pickup;No;No;PayPal
;;2;;;3.5;No;2-Day Shipping;No;No;Credit Card
;;11;;;4.5;No;Free Shipping;No;No;Cash
;;6;;;4.3;No;Next Day Air;No;No;Venmo
;;9;;;4.8;No;Next Day Air;No;No;Cash
;;12;;;4.2;No;Free Shipping;No;No;Debit Card
;;9;;;3.2;No;Next Day Air;No;No;PayPal
;;4;;;4.1;No;Express;No;No;Cash
;;7;;;4;No;Express;No;No;PayPal
;;19;;;2.9;No;Next Day Air;No;No;PayPal
;;13;;;2.6;No;Store Pickup;No;No;Credit Card
;;4;;;2.7;No;Free Shipping;No;No;Bank Transfer
;;10;;;4.6;No;2-Day Shipping;No;No;PayPal
;;9;;;3.2;No;Store Pickup;No;No;Cash
;;7;;;4.1;No;2-Day Shipping;No;No;PayPal
;;9;;;3.9;No;Standard;No;No;Venmo
;;11;;;3;No;Next Day Air;No;No;Bank Transfer
;;20;;;3.6;No;Standard;No;No;Venmo
;;18;;;4.6;No;Express;No;No;Debit Card
;;12;;;4.5;No;Store Pickup;No;No;Bank Transfer
;;14;;;3.2;No;Next Day Air;No;No;Bank Transfer
;;13;;;4.9;No;2-Day Shipping;No;No;Venmo
;;18;;;5;No;Standard;No;No;Debit Card
;;18;;;3.8;No;Standard;No;No;Cash
;;11;;;3.4;No;Next Day Air;No;No;Bank Transfer
;;11;;;3.8;No;Store Pickup;No;No;Bank Transfer
;;12;;;3.2;No;Express;No;No;Credit Card
;;7;;;4.7;No;Store Pickup;No;No;Venmo
;;7;;;4.5;No;Express;No;No;PayPal
;;3;;;3.3;No;Standard;No;No;PayPal
;;14;;;3.9;No;Store Pickup;No;No;Credit Card
;;8;;;3.6;No;Express;No;No;Bank Transfer
;;7;;;2.8;No;Store Pickup;No;No;Venmo
;;1;;;4.3;No;Free Shipping;No;No;Venmo
;;17;;;3.5;No;Free Shipping;No;No;Cash
;;8;;;4.2;No;Express;No;No;Debit Card
;;15;;;4.6;No;Express;No;No;Debit Card
;;13;;;2.6;No;Free Shipping;No;No;PayPal
;;8;;;3.4;No;Next Day Air;No;No;PayPal
;;17;;;3.1;No;Standard;No;No;PayPal
;;17;;;3.6;No;Free Shipping;No;No;Debit Card
;;17;;;4.2;No;Next Day Air;No;No;Debit Card
;;7;;;3.6;No;Standard;No;No;PayPal
;;8;;;3.6;No;Express;No;No;Venmo
;;16;;;3;No;Store Pickup;No;No;Debit Card
;;7;;;2.5;No;2-Day Shipping;No;No;Bank Transfer
;;12;;;4;No;Store Pickup;No;No;Bank Transfer
;;11;;;4.1;No;Next Day Air;No;No;Cash
;;20;;;4.9;No;Next Day Air;No;No;Credit Card
;;11;;;4;No;Next Day Air;No;No;Bank Transfer
;;14;;;3.5;No;Store Pickup;No;No;PayPal
;;6;;;3.2;No;Store Pickup;No;No;PayPal
;;3;;;2.8;No;Store Pickup;No;No;Venmo
;;16;;;3.5;No;Next Day Air;No;No;Venmo
;;3;;;3.1;No;Free Shipping;No;No;Bank Transfer
;;18;;;3.3;No;Store Pickup;No;No;Bank Transfer
;;3;;;4.6;No;Free Shipping;No;No;Cash
;;17;;;4.9;No;Store Pickup;No;No;Bank Transfer
;;4;;;3.4;No;2-Day Shipping;No;No;Credit Card
;;18;;;3.5;No;Next Day Air;No;No;Bank Transfer
;;18;;;4.8;No;Store Pickup;No;No;Cash
;;15;;;2.7;No;Store Pickup;No;No;Cash
;;7;;;3.4;No;Standard;No;No;Venmo
;;6;;;3.5;No;Next Day Air;No;No;Bank Transfer
;;15;;;3.7;No;Free Shipping;No;No;Bank Transfer
;;12;;;3.3;No;Next Day Air;No;No;Bank Transfer
;;2;;;2.9;No;Free Shipping;No;No;Bank Transfer
;;5;;;3.9;No;Express;No;No;Bank Transfer
;;18;;;2.7;No;Express;No;No;PayPal
;;19;;;4.3;No;Standard;No;No;Cash
;;5;;;3;No;2-Day Shipping;No;No;Bank Transfer
;;5;;;5;No;2-Day Shipping;No;No;Debit Card
;;11;;;2.7;No;Express;No;No;Debit Card
;;15;;;4.7;No;Next Day Air;No;No;PayPal
;;2;;;4.6;No;Standard;No;No;Credit Card
;;10;;;3.2;No;2-Day Shipping;No;No;PayPal
;;1;;;4.3;No;Free Shipping;No;No;Bank Transfer
;;18;;;4.6;No;Next Day Air;No;No;Bank Transfer
;;9;;;4.9;No;Free Shipping;No;No;Debit Card
;;15;;;3.8;No;Express;No;No;Venmo
;;1;;;2.6;No;Express;No;No;Debit Card
;;16;;;4.7;No;Store Pickup;No;No;Venmo
;;15;;;4.1;No;Free Shipping;No;No;Bank Transfer
;;4;;;3.7;No;Store Pickup;No;No;Venmo
;;11;;;3;No;Free Shipping;No;No;PayPal
;;11;;;4.7;No;Standard;No;No;Debit Card
;;16;;;4.7;No;2-Day Shipping;No;No;Credit Card
;;16;;;4;No;Store Pickup;No;No;Debit Card
;;8;;;2.6;No;Standard;No;No;Venmo
;;6;;;3;No;Express;No;No;Credit Card
;;19;;;3.3;No;Next Day Air;No;No;Venmo
;;9;;;3.4;No;Standard;No;No;Cash
;;18;;;4;No;Standard;No;No;Cash
;;19;;;2.6;No;Store Pickup;No;No;Bank Transfer
;;17;;;3.4;No;Free Shipping;No;No;Credit Card
;;9;;;4.4;No;Standard;No;No;Cash
;;20;;;4.7;No;Express;No;No;Venmo
;;17;;;4.5;No;Store Pickup;No;No;Venmo
;;12;;;2.9;No;Store Pickup;No;No;Bank Transfer
;;8;;;4.2;No;Express;No;No;Cash
;;20;;;4.1;No;Next Day Air;No;No;Cash
;;4;;;4.4;No;Store Pickup;No;No;Bank Transfer
;;14;;;4.7;No;Free Shipping;No;No;Venmo
;;6;;;3.1;No;Next Day Air;No;No;Cash
;;11;;;2.7;No;2-Day Shipping;No;No;Bank Transfer
;;11;;;4.6;No;Next Day Air;No;No;Cash
;;9;;;4.4;No;Next Day Air;No;No;Venmo
;;5;;;4.6;No;Free Shipping;No;No;Bank Transfer
;;13;;;4.9;No;Express;No;No;Credit Card
;;14;;;4;No;2-Day Shipping;No;No;Venmo
;;6;;;2.9;No;Store Pickup;No;No;Cash
;;2;;;2.6;No;Free Shipping;No;No;Debit Card
;;9;;;4.6;No;Standard;No;No;PayPal
;;11;;;4.9;No;Free Shipping;No;No;PayPal
;;18;;;4.3;No;Express;No;No;Credit Card
;;9;;;4.3;No;Free Shipping;No;No;Venmo
;;16;;;4.6;No;Free Shipping;No;No;Venmo
;;13;;;2.6;No;Express;No;No;Bank Transfer
;;6;;;3.1;No;2-Day Shipping;No;No;Bank Transfer
;;5;;;3.1;No;Store Pickup;No;No;PayPal
;;10;;;3.1;No;Next Day Air;No;No;Venmo
;;13;;;4.4;No;Standard;No;No;Cash
;;20;;;4.3;No;Free Shipping;No;No;Cash
;;10;;;3.1;No;2-Day Shipping;No;No;Cash
;;14;;;3.1;No;Store Pickup;No;No;Debit Card
;;13;;;4.9;No;2-Day Shipping;No;No;Credit Card
;;11;;;2.9;No;Store Pickup;No;No;Bank Transfer
;;15;;;3.8;No;Next Day Air;No;No;Cash
;;9;;;4.2;No;2-Day Shipping;No;No;Cash
;;17;;;3.9;No;Standard;No;No;Bank Transfer
;;6;;;2.8;No;Express;No;No;Cash
;;12;;;2.6;No;Standard;No;No;Credit Card
;;2;;;3;No;Store Pickup;No;No;Bank Transfer
;;17;;;2.7;No;Next Day Air;No;No;Bank Transfer
;;12;;;2.8;No;2-Day Shipping;No;No;Cash
;;4;;;2.9;No;2-Day Shipping;No;No;PayPal
;;9;;;3.8;No;Free Shipping;No;No;Venmo
;;7;;;4.4;No;Express;No;No;Credit Card
;;3;;;3.1;No;Express;No;No;Bank Transfer
;;4;;;3.7;No;Standard;No;No;Debit Card
;;7;;;4.9;No;Next Day Air;No;No;PayPal
;;17;;;3.8;No;Store Pickup;No;No;PayPal
;;13;;;3.4;No;Store Pickup;No;No;Debit Card
;;6;;;4.6;No;2-Day Shipping;No;No;Credit Card
;;9;;;3.2;No;Standard;No;No;Credit Card
;;15;;;2.7;No;Free Shipping;No;No;Credit Card
;;9;;;4.3;No;Free Shipping;No;No;Debit Card
;;12;;;3.8;No;Standard;No;No;PayPal
;;5;;;4.4;No;Free Shipping;No;No;PayPal
;;16;;;3.6;No;Free Shipping;No;No;Credit Card
;;1;;;3.5;No;Standard;No;No;Cash
;;16;;;4.2;No;2-Day Shipping;No;No;Venmo
;;12;;;4.7;No;Express;No;No;PayPal
;;8;;;4.8;No;Store Pickup;No;No;Venmo
;;9;;;3.2;No;Free Shipping;No;No;Debit Card
;;17;;;3.5;No;Standard;No;No;Bank Transfer
;;7;;;4.2;No;Store Pickup;No;No;PayPal
;;20;;;3.4;No;Free Shipping;No;No;Credit Card
;;16;;;4.7;No;Store Pickup;No;No;Credit Card
;;1;;;3;No;Free Shipping;No;No;Cash
;;9;;;4;No;Express;No;No;Credit Card
;;12;;;4.6;No;Standard;No;No;Credit Card
;;9;;;4.9;No;Next Day Air;No;No;Credit Card
;;10;;;2.8;No;Express;No;No;Debit Card
;;12;;;3.2;No;Free Shipping;No;No;Credit Card
;;16;;;2.8;No;Free Shipping;No;No;Debit Card
;;11;;;4.2;No;Express;No;No;PayPal
;;7;;;4.8;No;Free Shipping;No;No;Credit Card
;;9;;;2.8;No;2-Day Shipping;No;No;Cash
;;2;;;4.5;No;Standard;No;No;Venmo
;;11;;;4.1;No;Express;No;No;Venmo
;;3;;;4.3;No;Free Shipping;No;No;Debit Card
;;20;;;4.4;No;2-Day Shipping;No;No;Bank Transfer
;;3;;;3;No;Free Shipping;No;No;PayPal
;;1;;;2.7;No;Next Day Air;No;No;PayPal
;;4;;;3.3;No;2-Day Shipping;No;No;PayPal
;;7;;;4.3;No;Standard;No;No;Debit Card
;;20;;;2.9;No;Express;No;No;Venmo
;;4;;;4.9;No;Standard;No;No;Cash
;;18;;;3.6;No;2-Day Shipping;No;No;Debit Card
;;9;;;3.3;No;Standard;No;No;Credit Card
;;7;;;3.1;No;Free Shipping;No;No;Debit Card
;;1;;;2.7;No;Free Shipping;No;No;PayPal
;;9;;;3.4;No;Next Day Air;No;No;Cash
;;4;;;3.4;No;Express;No;No;Venmo
;;10;;;3.9;No;Express;No;No;PayPal
;;19;;;3.5;No;2-Day Shipping;No;No;Credit Card
;;19;;;4.1;No;Free Shipping;No;No;Cash
;;12;;;3.2;No;Standard;No;No;Cash
;;12;;;4.6;No;Store Pickup;No;No;PayPal
;;8;;;3.9;No;Standard;No;No;Venmo
;;13;;;2.7;No;Free Shipping;No;No;PayPal
;;8;;;3;No;Store Pickup;No;No;Credit Card
;;13;;;3.3;No;Next Day Air;No;No;Bank Transfer
;;20;;;2.7;No;Free Shipping;No;No;Debit Card
;;15;;;4.6;No;2-Day Shipping;No;No;PayPal
;;20;;;2.7;No;Express;No;No;Cash
;;12;;;2.5;No;Next Day Air;No;No;Debit Card
;;14;;;4.4;No;Free Shipping;No;No;Credit Card
;;17;;;4;No;Next Day Air;No;No;Bank Transfer
;;9;;;3.8;No;Express;No;No;Debit Card
;;17;;;2.5;No;2-Day Shipping;No;No;Debit Card
;;5;;;4;No;Free Shipping;No;No;Venmo
;;15;;;4.1;No;Next Day Air;No;No;Cash
;;5;;;2.8;No;Express;No;No;Cash
;;10;;;3.4;No;2-Day Shipping;No;No;Cash
;;1;;;2.7;No;2-Day Shipping;No;No;Cash
;;6;;;3.8;No;2-Day Shipping;No;No;Bank Transfer
;;13;;;4.4;No;Store Pickup;No;No;PayPal
;;13;;;2.8;No;Express;No;No;Venmo
;;11;;;5;No;Store Pickup;No;No;Bank Transfer
;;13;;;4.7;No;Express;No;No;Credit Card
;;14;;;3.2;No;Next Day Air;No;No;Cash
;;6;;;2.9;No;Store Pickup;No;No;Cash
;;1;;;3.7;No;Express;No;No;PayPal
;;6;;;4.2;No;Free Shipping;No;No;Bank Transfer
;;20;;;3.4;No;Express;No;No;Credit Card
;;17;;;2.9;No;2-Day Shipping;No;No;Venmo
;;17;;;3.7;No;Standard;No;No;Venmo
;;17;;;2.7;No;Store Pickup;No;No;Credit Card
;;3;;;3.2;No;2-Day Shipping;No;No;Venmo
;;3;;;4.9;No;Store Pickup;No;No;Bank Transfer
;;4;;;2.8;No;Next Day Air;No;No;Bank Transfer
;;15;;;4.7;No;Free Shipping;No;No;Venmo
